[0] SRF :cone (2, 1)
-14.953057,-73.410456,17.041555,-0.4600848331095889,0.6570093165838644,-0.5972107703855692,0.8182127544928639
-15.064205,-68.222939,21.590993,0.06355632146613104,-0.6677274437417888,0.7416877071084226,0.26570016407108044
-14.853309,-62.99044,26.175603,0.0848636882435614,-0.6498154929646821,0.7553396451403613,0.14719715030592118
-15.077309,-59.567595,29.167688,0.03147664924177865,-0.6654804105149119,0.7457513283752258,0.1023546514451696
-14.918503,-54.888756,33.250899,0.03183915507581307,0.9955454286860689,-0.0887443949009129,0.27723093054591513
-15.10361,-64.646584,24.724797,0.02916596378261832,-0.6598582495230467,0.7508238389216291,0.17823589450181257
-15.304055,-59.863416,28.904795,0.007508619213141889,-0.6681584912170846,0.7439810825901565,0.10007301167652
-15.322848,-56.189456,32.113149,0.01985394517292802,0.7794714430426666,-0.6261230632567798,0.37830426694762176
-15.213415,-69.206231,20.731846,-0.027044796852452164,-0.6833864884105381,0.7295556773962648,0.2916810366048492
-15.256976,-64.452238,24.892064,0.02523177601804855,-0.6567160965691006,0.7537156798063964,0.17323616523645444
-15.489383,-59.438524,29.272779,-0.012846648814052855,-0.6756481265170865,0.737112320306885,0.10263243926997595
-14.849435,-74.091372,16.466131,0.8696759172932109,-0.3135887800320194,0.38121631119122096,0.7913679144791526
-15.22602,-67.841799,21.925774,0.029592199618949874,-0.6552648575770114,0.7548193612688346,0.2530610701016265
-15.418397,-63.499029,25.722647,-0.00852783649420541,-0.6466070693183005,0.7627755724407583,0.15697862421257602
-15.431122,-58.885154,29.762587,0.012463035892373856,-0.6708611880986548,0.7414782121136176,0.10403876878968468
-15.549177,-55.400522,32.798533,0.014186546907653343,0.893911746341361,-0.4480184501109028,0.37567502411699705
-15.433488,-65.792086,23.713439,-0.052127464735719026,-0.6613682316667026,0.7482478129351833,0.18715662183221032
-15.666088,-61.888632,27.115797,-0.04005585881316688,-0.6631542793800473,0.7474101483888679,0.1317090323885301
-15.802677,-56.528369,31.796902,0.03383564734973268,0.7203275211395397,-0.6928083510303484,0.3498381367523609
-15.102761,-72.411565,17.931465,0.010849013549431017,0.7298670158601135,-0.6835030636832998,0.6588288433810768
-15.606845,-66.512539,23.058389,-0.08561278025810735,-0.6456999338720402,0.758776678116901,0.2184568085836071
-15.637189,-64.178235,25.113301,-0.05187264701725582,-0.6552158502739391,0.7536586880287539,0.16262148531111437
-15.945254,-59.133689,29.500789,-0.04276084978826741,-0.6753841159535496,0.7362253769349623,0.10069807494085221
-16.278489,-55.23475,32.876737,0.03509105636412823,0.9188557110139651,-0.39303027885936515,0.346629954264311
-15.334413,-68.458448,21.395169,-0.026407664931809058,-0.669635649451776,0.7422201373016953,0.2840718386132024
-15.908696,-64.504986,24.790163,-0.08869053413810807,-0.6609670073619518,0.7451554229375799,0.16824454326283303
-15.997017,-59.614729,29.076783,-0.042787248716337316,-0.6752246702787632,0.7363700808657434,0.09920324390109152
-16.215129,-56.92818,31.407403,-0.06577639904312083,-0.6628721780095046,0.7458377443853696,0.24576621522742254
-15.157412,-70.952633,19.231718,-0.09492865446043107,-0.6743720232485066,0.7322642452161977,0.36682574458895856
-15.55056,-66.387029,23.192409,-0.08030952982462045,-0.6549582827264161,0.7513854053063665,0.2051759312087472
-15.960989,-62.245107,26.772391,-0.09382021894438246,-0.661862012392776,0.7437314320832573,0.13492416854081996
